"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted"
"6246","Ikk number da kamm karo.
Raseed katt ke davo.
No #demonetization  will affect you. 
Satt vachan!",FALSE,0,NA,"2016-11-22 15:56:28",FALSE,NA,"801091990095990785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","codenamepaulie",0,FALSE,FALSE
"6247","RT @SwachhPolitics: #Demonetization: It's just the beginning, says PM Modi as BJP MPs endorse his crusade. Worst is yet to come
 https://t.…",FALSE,0,NA,"2016-11-22 15:56:14",FALSE,NA,"801091930436222977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","polticalquest",3,TRUE,FALSE
"6248","RT @dgogoi: Blow to Modi, bypolls election result - all seats won by Cogress &amp; AAP. Modi's #demonetization failed. BTW where is Khujli  #<U+0915><U+092A>…",FALSE,0,NA,"2016-11-22 15:56:12",FALSE,NA,"801091921905074176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Avi0074",1,TRUE,FALSE
"6249","RT @ItsBollyLive: #SalmanKhan Comes In RESCUE Of Poor Peoples Near His Farmhouse | Gives MONEY During #Demonetization https://t.co/7HPb8bFG…",FALSE,0,NA,"2016-11-22 15:55:55",FALSE,NA,"801091850496921600",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","BeingAKhan_",14,TRUE,FALSE
"6250","RT @laxman_xy: 'We don't know about rest of India but we Kashmiris are very happy with #Demonetization '
https://t.co/WDpsFankI1",FALSE,0,NA,"2016-11-22 15:55:37",FALSE,NA,"801091774915571713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sonal_31559",15,TRUE,FALSE
"6251","RT @laxman_xy: 'We don't know about rest of India but we Kashmiris are very happy with #Demonetization '
https://t.co/WDpsFankI1",FALSE,0,NA,"2016-11-22 15:55:17",FALSE,NA,"801091690161381377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mvmeet",15,TRUE,FALSE
"6252","RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…",FALSE,0,NA,"2016-11-22 15:55:04",FALSE,NA,"801091639070625792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NMukhii",331,TRUE,FALSE
"6253",". @Abhishek_Mshra increasingly one gets the feeling that Govt isn't sure of public support 4 #Demonetization.  @sureshpprabhu",FALSE,0,"Abhishek_Mshra","2016-11-22 15:55:02",FALSE,"801090397690728449","801091630354661376","226234783","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gkundra",0,FALSE,FALSE
"6254","RT @shilpakannan: India's Central Bank comes up with more rules on #Demonetization - Latest on how much cash you get for marriages! #NoteBa…",FALSE,0,NA,"2016-11-22 15:55:01",FALSE,NA,"801091626118414336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","1985jay",3,TRUE,FALSE
"6255","RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…",FALSE,0,NA,"2016-11-22 15:54:52",FALSE,NA,"801091587841343488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AkashKinker",331,TRUE,FALSE
"6256","Blow to Modi, bypolls election result - all seats won by Cogress &amp; AAP. Modi's #demonetization failed. BTW where is Khujli  #<U+0915><U+092A><U+091F><U+0940>_<U+0915><U+0947><U+091C><U+0930><U+0940>?",FALSE,0,NA,"2016-11-22 15:54:44",FALSE,NA,"801091553166925825",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dgogoi",1,FALSE,FALSE
"6257","My #Cartoon on long #queues at #banks due to #demonetization. https://t.co/h9ZTxSq8jl",FALSE,0,NA,"2016-11-22 15:54:12",FALSE,NA,"801091419330920449",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vivekthakkarart",0,FALSE,FALSE
"6258","RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,"2016-11-22 15:53:55",FALSE,NA,"801091346190761984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thairaladka",954,TRUE,FALSE
"6259","Wish to convert black money into white despite #demonetization? Here are 10 ways. 

Disclaimer: Please do not... https://t.co/ifOwfC7X8E",FALSE,0,NA,"2016-11-22 15:53:53",FALSE,NA,"801091339223900161",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","apchattopadhyay",0,FALSE,FALSE
"6260","If you can't manage it, please quit. Don't take nation for granted #Demonetization #Cashban #<U+0928><U+094B><U+091F>_<U+0928><U+0939><U+0940><U+0902>_<U+092A><U+0940><U+090F><U+092E>_<U+092C><U+0926><U+0932><U+094B>… https://t.co/SOuihdiaEH",FALSE,0,NA,"2016-11-22 15:53:50",TRUE,NA,"801091328473866244",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tirangabrigade",0,FALSE,FALSE
"6261","RT @1997INDIAN: #Chota #kejriwal @ArvindKejriwal <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> .no more captioning
#Kanpur #demonetization #Demonetizationeffect https://t.co/dC30tY02…",FALSE,0,NA,"2016-11-22 15:53:39",FALSE,NA,"801091279052410880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ajtnegi",38,TRUE,FALSE
"6262","RT @DipendraDipzo: #Demonetization effect 
As said earlier - Mass surrender of Naxals and Maoists are coming -
More to come
#NoMoneyYaar ht…",FALSE,0,NA,"2016-11-22 15:53:22",FALSE,NA,"801091209724907521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vishalgandhi221",33,TRUE,FALSE
"6263","RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,"2016-11-22 15:53:16",FALSE,NA,"801091186056278016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SLB_KR",954,TRUE,FALSE
"6264","RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…",FALSE,0,NA,"2016-11-22 15:53:15",FALSE,NA,"801091178447990784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Office_of_SG",331,TRUE,FALSE
"6265","RT @rishibagree: A Housewife's view on #demonetization https://t.co/nFwuiZUJOD",FALSE,0,NA,"2016-11-22 15:52:33",FALSE,NA,"801091002228412416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","govinms",114,TRUE,FALSE
"6266","RT @SwachhPolitics: #Demonetization: It's just the beginning, says PM Modi as BJP MPs endorse his crusade. Worst is yet to come
 https://t.…",FALSE,0,NA,"2016-11-22 15:51:48",FALSE,NA,"801090816496300032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whiterose02_wr",3,TRUE,FALSE
"6267","RT @ashu3page: Man ends life over fund shortage ahead of daughter’s wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://t…",FALSE,0,NA,"2016-11-22 15:51:20",FALSE,NA,"801090698397319168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manju_datta",132,TRUE,FALSE
"6268","RT @ashu3page: Man ends life over fund shortage ahead of daughter’s wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://t…",FALSE,0,NA,"2016-11-22 15:51:14",FALSE,NA,"801090670492413952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SLB_KR",132,TRUE,FALSE
"6269","Since #Demonetization all non-veg orders are coming to home are by @ZomatoIN, some relief.",FALSE,1,NA,"2016-11-22 15:51:04",FALSE,NA,"801090632177438720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajazlone",0,FALSE,FALSE
"6270","@sardesairajdeep @narendramodi, #Demonetization typical of Rajdeep working for which party, putting words in poor man's mouth against Modi.",FALSE,0,"sardesairajdeep","2016-11-22 15:50:53",FALSE,NA,"801090582294597632","56304605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jainsunil1960",0,FALSE,FALSE
"6271","RT @Ashish_1905: Even EC doesn't approve Gov's methods,
writes to FM not to use indelible ink in banks
#demonetization 
#noteban 
https://t…",FALSE,0,NA,"2016-11-22 15:50:48",FALSE,NA,"801090564942864385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnTho49503509",40,TRUE,FALSE
"6272","RT @jairajp: Proving again that #DeMonetization has no adverse impact on Terrorism or Terror Funding as claimed by modi ji &amp; his Propaganda…",FALSE,0,NA,"2016-11-22 15:50:28",FALSE,NA,"801090479198642177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shramn",13,TRUE,FALSE
"6273","RT @tweepul: Even if you're 100% white money &amp; even if you're unaffected, this #demonetization move has given a lot of folks a reason to pa…",FALSE,0,NA,"2016-11-22 15:50:24",FALSE,NA,"801090463558082562",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Subhash_ati9",48,TRUE,FALSE
"6274","RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,"2016-11-22 15:49:54",FALSE,NA,"801090338890747904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","somnath_3331",954,TRUE,FALSE
"6275","RT @Mr_LoLwa: Politicians  reaction,
If modi withdraws  #demonetization scheme Today.<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/OO0MptVdQT",FALSE,0,NA,"2016-11-22 15:49:50",FALSE,NA,"801090320796618756",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KeshavKarn11",36,TRUE,FALSE
"6276","RT @RealHistoryPic: Can't say anything about Productivity but Creativity has increased after #Demonetization.(2016) https://t.co/0fMh3UMbVq",FALSE,0,NA,"2016-11-22 15:49:36",FALSE,NA,"801090262097227777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAH2498",1158,TRUE,FALSE
"6277","RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,"2016-11-22 15:49:34",FALSE,NA,"801090253352148992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MushkoorKhan",954,TRUE,FALSE
"6278","RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,"2016-11-22 15:49:28",FALSE,NA,"801090225883807744",NA,"<a href=""https://twitter.com/kautilyya"" rel=""nofollow""> Kautilya 22092016</a>","kautilyya",954,TRUE,FALSE
"6279","@Krishnara @ShootinThoughts if only Govt had accompanied #Demonetization with raids on #Blackmoney media would have been forced to report it",FALSE,0,"Krishnara","2016-11-22 15:49:10",FALSE,"801082836350484480","801090152193867777","20903478","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gkundra",0,FALSE,FALSE
"6280","RT @kanimozhi: India will get windfall profit of whooping 4 Lakh crores in 30 days due to #demonetization Why people like AK Pappu &amp; Mamata…",FALSE,0,NA,"2016-11-22 15:48:33",FALSE,NA,"801089997906399232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hellboy300",105,TRUE,FALSE
"6281","@NewsX @sushmitadevmp makes it very clear that, except for inflated ego, Oppstn. doesn't have anything constructive wrt #Demonetization.",FALSE,0,"NewsX","2016-11-22 15:48:15",FALSE,"801088708380278785","801089920760582144","23405846","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gopakumar67",0,FALSE,FALSE
"6282","RT @MinIT_Telangana: Telangana govt's innovative solution to help farmers affected due to #Demonetization: https://t.co/NVv7slCcpr",FALSE,0,NA,"2016-11-22 15:48:04",FALSE,NA,"801089874589863936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","narenb26",42,TRUE,FALSE
"6283","So this #DeMonetization has been so Tragic in Implementation that modi govt is Flouting RBI rules for Banking Licen… https://t.co/fNleuvlKA8",FALSE,7,NA,"2016-11-22 15:48:02",TRUE,NA,"801089865970569216",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","jairajp",25,FALSE,FALSE
"6284","#finally #liningup at the #ATM #couldnthelpit  #demonetization  #notcomplaining #achedin round the corner!",FALSE,0,NA,"2016-11-22 15:47:26",FALSE,NA,"801089716426657792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","d_harshita",0,FALSE,FALSE
"6285","#demonetization is a disaster 
#RahulGandhi @OfficeOfRG @digvijaya_28 https://t.co/5F7E2yyeXk",FALSE,0,NA,"2016-11-22 15:47:26",FALSE,NA,"801089714707107840",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","iamsmithaa",0,FALSE,FALSE
"6286","RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,"2016-11-22 15:47:05",FALSE,NA,"801089628631465985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MdSajidTweets",954,TRUE,FALSE
"6287","RT @DipendraDipzo: #Demonetization effect 
Here comes another batch of Maoists..
Keep on watching - More to come
#NoMoneyYaar https://t.co/…",FALSE,0,NA,"2016-11-22 15:47:04",FALSE,NA,"801089622419701760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arvind291",43,TRUE,FALSE
"6288","RT @ashu3page: Man ends life over fund shortage ahead of daughter’s wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://t…",FALSE,0,NA,"2016-11-22 15:46:54",FALSE,NA,"801089581630169088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Akhil5in",132,TRUE,FALSE
"6289","RT @myvotetoday: If @AnjuNagarajan DP says she supports #demonetization why is she not following us <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> https://t.co/cZZvv6VUas",FALSE,0,NA,"2016-11-22 15:46:45",FALSE,NA,"801089543998840832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nirbhaisingh07",7,TRUE,FALSE
"6290","RT @pGurus1: CPI-M opposes Co-op Banks in West Bengal but supports them in Kerala! Y Pawar U-turned on #Demonetization https://t.co/ThzaV7r…",FALSE,0,NA,"2016-11-22 15:46:44",FALSE,NA,"801089538407821312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Virus4Congress",29,TRUE,FALSE
"6291","RT @ashu3page: Man ends life over fund shortage ahead of daughter’s wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://t…",FALSE,0,NA,"2016-11-22 15:46:42",FALSE,NA,"801089530669338624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2023ajith",132,TRUE,FALSE
"6292","RT @FrustIndian: Since #Demonetization was announced, i have been living like i used to when i was doing engineering.
Haven't taken any not…",FALSE,0,NA,"2016-11-22 15:46:08",FALSE,NA,"801089388385927168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeepakPoche",11,TRUE,FALSE
"6293","RT @ndtv: PM Narendra Modi took biggest economic decision without consultation: Rahul Gandhi on #notesban #demonetization https://t.co/ogoa…",FALSE,0,NA,"2016-11-22 15:45:56",FALSE,NA,"801089337811144704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tweetsfromarnab",52,TRUE,FALSE
"6294","#HimachalCongress to hold statewide protest against #Demonetization decision taken in haste with: https://t.co/09oZ4XFYnt

@virbhadrasingh",FALSE,0,NA,"2016-11-22 15:45:53",FALSE,NA,"801089326956232705",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HimachalW",0,FALSE,FALSE
"6295","RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,"2016-11-22 15:45:11",FALSE,NA,"801089149499363329",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAKARYAN786",954,TRUE,FALSE
